Master_ID,Master_Category,Product_Name,Grams,Price_Per_Grams,Selling_Price,Stock,Supplier,Variation_Name_Lazada,Product_ID_Lazada,SKU_ID_Lazada,Key_Lazada,Quantity_Lazada,Product_ID_Shopee,Variation_ID_Shopee,Variation_Name_Shopee,Product_ID_Tiktok,SKU_ID_Tiktok,Variation_Name_Tiktok,Category_Tiktok,Quantity_Tiktok
,Ring,Pawnable 18K Saudi Gold Triple Twist Croissant Dome Ring,0.80 - 0.85,9000,9562,,GS,5,15508987374,133201927239,0b9a3a9a48cdde64db35814ae3820fd9,,46811374274,405988429503,5,1735830880588432426,1735830897981621290,5,Gold Rings (956552),5
,Ring,Pawnable 18K Gold Solid Plain Wedding Ring,1.25 - 1.45,9000,16312,,668,4,15509137677,133211074632,aeea53870e9b5200b15da5e3b887265c,,55211375310,277656851927,4,1735833610895459370,1735833748802143274,4,Gold Rings (956552),1000
,Ring,Pawnable 18K Gold Solid Plain Wedding Ring,1.25 - 1.45,9000,16312,,668,4.5,15509137677,133211074633,bc5b586e95cb49b073b940a3e4f9e2ec,,55211375310,277656851928,4.5,1735833610895459370,1735833748802208810,4.5,Gold Rings (956552),1000
,Ring,Pawnable 18K Gold Solid Plain Wedding Ring,1.25 - 1.45,9000,16312,,668,5,15509137677,133211074634,382aaf9a261726bb2a1ac3118c7de8ef,,55211375310,277656851929,5,1735833610895459370,1735833748802274346,5,Gold Rings (956552),1000
,Ring,Pawnable 18K Gold Solid Plain Wedding Ring,1.25 - 1.45,9000,16312,,668,5.5,15509137677,133211074635,27e45bfda7df03fe2565881341e82d3b,,55211375310,277656851930,5.5,1735833610895459370,1735833748802339882,5.5,Gold Rings (956552),1000
,Ring,Pawnable 18K Gold Solid Plain Wedding Ring,1.45 - 1.65,9000,18562,,668,6,15509137677,133211074636,0ed23a41a7e04ecf8934348f89f4a6d1,,55211375310,277656851931,6,1735833610895459370,1735833748802405418,6,Gold Rings (956552),1000
,Ring,Pawnable 18K Gold Solid Plain Wedding Ring,1.45 - 1.65,9000,18562,,668,6.5,15509137677,133211074637,9c968bf2cc46c4170b48940d80fc4512,,55211375310,277656851932,6.5,1735833610895459370,1735833748802470954,6.5,Gold Rings (956552),1000
,Ring,Pawnable 18K Gold Solid Plain Wedding Ring,1.45 - 1.65,9000,18562,,668,7,15509137677,133211074638,c67c5436a5f61a786a018934875020df,,55211375310,277656851933,7,1735833610895459370,1735833748802536490,7,Gold Rings (956552),1000
,Ring,Pawnable 18K Gold Solid Plain Wedding Ring,1.45 - 1.65,9000,18562,,668,7.5,15509137677,133211074639,71aebf9192f7f0e674aff901d807fe2d,,55211375310,277656851934,7.5,1735833610895459370,1735833748802602026,7.5,Gold Rings (956552),1000
,Ring,Pawnable 18K Gold Solid Plain Wedding Ring,1.65 - 1.85,9000,20812,,668,8,15509137677,133211074640,d1c90712609453c13a61c69da24407b8,,55211375310,277656851935,8,1735833610895459370,1735833748802667562,8,Gold Rings (956552),1000
,Ring,Pawnable 18K Gold Solid Plain Wedding Ring,1.65 - 1.85,9000,20812,,668,8.5,15509137677,133211074641,61698fcb81f4737b0cfe0889d84ea4dc,,55211375310,277656851936,8.5,1735833610895459370,1735833748802733098,8.5,Gold Rings (956552),1000
,Ring,Pawnable 18K Gold Solid Plain Wedding Ring,1.65 - 1.85,9000,20812,,668,9,15509137677,133211074642,63b6c6d20c426e67667a6acdb03eab7c,,55211375310,277656851937,9,1735833610895459370,1735833748802798634,9,Gold Rings (956552),1000
,Ring,Pawnable 18K Gold Solid Plain Wedding Ring,1.65 - 1.85,9000,20812,,668,9.5,15509137677,133211074643,8a368209cf08a109b6759900227099eb,,55211375310,277656851938,9.5,1735833610895459370,1735833748802864170,9.5,Gold Rings (956552),1000
,Ring,Pawnable 18K Gold Solid Plain Wedding Ring,1.75 - 1.95,9000,21937,,668,10,15509137677,133211074644,36cdf954105bdd2d440ad66f76fa3623,,55211375310,277656851939,10,1735833610895459370,1735833748802929706,10,Gold Rings (956552),1000
,Ring,Pawnable 18K Gold Solid Plain Wedding Ring,1.75 - 1.95,9000,21937,,668,10.5,15509137677,133211074645,b57873f0ea89dab26085be9ff68cb9ca,,55211375310,277656851940,10.5,1735833610895459370,1735833748802995242,10.5,Gold Rings (956552),1000
,Ring,Pawnable 18K Gold Solid Plain Wedding Ring,1.75 - 1.95,9000,21937,,668,11,15509137677,133211074646,ace6bbbf5ea193472f786f32a5dd0d93,,55211375310,277656851941,11,1735833610895459370,1735833748803060778,11,Gold Rings (956552),1000
,Ring,Pawnable 18K Gold Solid Plain Wedding Ring,1.75 - 1.95,9000,21937,,668,11.5,15509137677,133211074647,9a4ae2db1669a726d02d2446d70163bf,,55211375310,277656851942,11.5,1735833610895459370,1735833748803126314,11.5,Gold Rings (956552),1000
,Ring,Pawnable 18K Gold Solid Plain Wedding Ring,1.85 - 2.05,9000,23062,,668,12,15509137677,133211074648,b0855239a691c375207b73a0efdef6cb,,55211375310,277656851943,12,1735833610895459370,1735833748803191850,12,Gold Rings (956552),1000
,Ring,Pawnable 18K Gold Solid Plain Wedding Ring,1.85 - 2.05,9000,23062,,668,12.5,15509137677,133211074649,4c799a1b40b56521255dcbd0ad4fcb2e,,55211375310,277656851944,12.5,1735833610895459370,1735833748803257386,12.5,Gold Rings (956552),1000
,Ring,Pawnable 18K Gold Solid Plain Wedding Ring,1.85 - 2.05,9000,23062,,668,13,15509137677,133211074650,93818d4b2503f801bb9dbbcb6d527cd5,,55211375310,277656851945,13,1735833610895459370,1735833748803322922,13,Gold Rings (956552),1000
,Ring,Pawnable 18K Saudi Gold Cutting Dome Ring,1.00 - 1.15,9000,12937,,GS,6,15509173051,133201785774,3672e77a41ca0376f51e52e352c4f9e6,,43681289266,420988448270,6,1735830904084268074,1735830994177917994,6,Gold Rings (956552),5
,Ring,Pawnable 18K Saudi Gold Cutting Dome Ring,1.00 - 1.15,9000,12937,,GS,7,15509173051,133201785775,15d74fdefd1c2f95888ae96f54675ed8,,43681289266,420988448271,7,1735830904084268074,1735830994177983530,7,Gold Rings (956552),5
,Ring,Pawnable 18K Saudi Gold Cutting Dome Ring,0.95 - 1.10,9000,12375,,GS,5,15509173051,133201785773,7693cca5f69a468bd6add915716ae651,,43681289266,420988448269,5,1735830904084268074,1735830994177852458,5,Gold Rings (956552),5
,Ring,Pawnable 18K Saudi Gold Cutting Dome Ring,1.10 - 1.20,9000,13500,,GS,8,15509173051,133201785776,6ae2601a159b4aa69c04463913c550dd,,43681289266,420988448272,8,1735830904084268074,1735830994178049066,8,Gold Rings (956552),0
,Ring,Pawnable 18K Saudi Gold Cutting Dome Ring,1.10 - 1.20,9000,13500,,GS,9,15509173051,133201785777,1c293de915f0656f88eea6e36009dae4,,43681289266,420988448273,9,1735830904084268074,1735830994178114602,9,Gold Rings (956552),5
,Ring,Pawnable 18K Saudi Gold Full Cutting Wavy Ring,1.00 - 1.20,9000,13500,,GS,9,15509228010,133201699834,db982392f63435e2c80a7a18110ef2d3,,50361349763,395988180408,9,1735830036545504298,1735829920877282346,9,Gold Rings (956552),5
,Ring,Pawnable 18K Saudi Gold Full Cutting Wavy Ring,1.00 - 1.20,9000,13500,,GS,8,15509228010,133201699833,a1d45cc1d93af2062a1417599cf7e52a,,50361349763,395988180407,8,1735830036545504298,1735829920877216810,8,Gold Rings (956552),5
,Ring,Pawnable 18K Saudi Gold Full Cutting Wavy Ring,1.00 - 1.20,9000,13500,,GS,7,15509228010,133201699832,f25dea7f85a2f564683bdc68a321558e,,50361349763,395988180406,7,1735830036545504298,1735829920877151274,7,Gold Rings (956552),5
,Ring,Pawnable 18K Saudi Gold Full Cutting Wavy Ring,1.00 - 1.20,9000,13500,,GS,6,15509228010,133201699831,952a0dee4c5937068b2e3988cb7a6676,,50361349763,395988180405,6,1735830036545504298,1735829920877085738,6,Gold Rings (956552),5
,Ring,Pawnable 18K Gold Mini Triple Money Ring,0.30 - 0.35,9000,3937,,668,9.5,15510239657,133214688041,c2ed6ad6e9a220eac04a4371723d010b,,26060141279,226727547121,9.5,1735857004829836330,1735857101407683626,9.5,Gold Rings (956552),1000
,Ring,Pawnable 18K Gold Mini Triple Money Ring,0.30 - 0.35,9000,3937,,668,9,15510239657,133214688040,f0cee7892258a589889dcc8ec8883cff,,26060141279,256515333767,9,1735857004829836330,1735857101407618090,9,Gold Rings (956552),1000
,Ring,Pawnable 18K Gold Mini Triple Money Ring,0.30 - 0.35,9000,3937,,668,10.5,15510239657,133214688043,175cfb73af27200f34688087fc8fd487,,26060141279,226727547123,10.5,1735857004829836330,1735857101407814698,10.5,Gold Rings (956552),1000
,Ring,Pawnable 18K Gold Mini Triple Money Ring,0.30 - 0.35,9000,3937,,668,10,15510239657,133214688042,509c5921bc83266177626c1888bc69ad,,26060141279,226727547122,10,1735857004829836330,1735857101407749162,10,Gold Rings (956552),1000
,Ring,Pawnable 18K Gold Mini Triple Money Ring,0.30 - 0.35,9000,3937,,668,11,15510239657,133214688044,c636e0da881bc93005dcfa31f9421654,,26060141279,226727547124,11,1735857004829836330,1735857101407880234,11,Gold Rings (956552),1000
,Ring,Pawnable 18K Gold Mini Triple Money Ring,0.20 - 0.25,9000,2812,,668,5.5,15510239657,133214688033,3f97e6dc638b3bbf6533cdc17a2adfb4,,26060141279,256515333760,5.5,1735857004829836330,1735857101407159338,5.5,Gold Rings (956552),999
,Ring,Pawnable 18K Gold Mini Triple Money Ring,0.20 - 0.25,9000,2812,,668,5,15510239657,133214688032,4034941f19a25e68749d68a90ecc0ebd,,26060141279,256515333759,5,1735857004829836330,1735857101407093802,5,Gold Rings (956552),999
,Ring,Pawnable 18K Gold Mini Triple Money Ring,0.25 - 0.30,9000,3375,,668,6.5,15510239657,133214688035,b6255c6454fd2d31fd8c383b7ad7c28c,,26060141279,256515333762,6.5,1735857004829836330,1735857101407290410,6.5,Gold Rings (956552),1000
,Ring,Pawnable 18K Gold Mini Triple Money Ring,0.25 - 0.30,9000,3375,,668,6,15510239657,133214688034,a6c5bb4bd488cc4ef7160d577fc4c8a4,,26060141279,256515333761,6,1735857004829836330,1735857101407224874,6,Gold Rings (956552),1000
,Ring,Pawnable 18K Gold Mini Triple Money Ring,0.25 - 0.30,9000,3375,,668,7.5,15510239657,133214688037,1653e34a262f0d3654b8b9f6ade9918a,,26060141279,256515333764,7.5,1735857004829836330,1735857101407421482,7.5,Gold Rings (956552),1000
,Ring,Pawnable 18K Gold Mini Triple Money Ring,0.25 - 0.30,9000,3375,,668,7,15510239657,133214688036,e808430a0073c896b216de0cffeeff34,,26060141279,256515333763,7,1735857004829836330,1735857101407355946,7,Gold Rings (956552),1000
,Ring,Pawnable 18K Gold Mini Triple Money Ring,0.30 - 0.35,9000,3937,,668,8.5,15510239657,133214688039,773d95b4ba6b4756e1a23c8e6a3bd1fa,,26060141279,256515333766,8.5,1735857004829836330,1735857101407552554,8.5,Gold Rings (956552),1000
,Ring,Pawnable 18K Gold Mini Triple Money Ring,0.25 - 0.30,9000,3375,,668,8,15510239657,133214688038,daea97a6ef333ed4465860c183dc0da7,,26060141279,256515333765,8,1735857004829836330,1735857101407487018,8,Gold Rings (956552),1000
,Ring,Pawnable 18K Gold Mini Triple Money Ring,0.20 - 0.25,9000,2812,,668,3.5,15510239657,133214688029,9e408efa075227767cd9bfbdfff2955b,,26060141279,256515333756,3.5,1735857004829836330,1735857101406897194,3.5,Gold Rings (956552),1000
,Ring,Pawnable 18K Gold Mini Triple Money Ring,0.20 - 0.25,9000,2812,,668,4.5,15510239657,133214688031,a69deff7813fb78926fa29064f6e1c41,,26060141279,256515333758,4.5,1735857004829836330,1735857101407028266,4.5,Gold Rings (956552),1000
,Ring,Pawnable 18K Gold Mini Triple Money Ring,0.20 - 0.25,9000,2812,,668,4,15510239657,133214688030,3450791804d97726e0f4e95273a4acf1,,26060141279,256515333757,4,1735857004829836330,1735857101406962730,4,Gold Rings (956552),1000
,Ring,Pawnable 18K Gold Mini Triple Money Ring,0.30 - 0.35,9000,3937,,668,11.5,15510239657,133219216031,ce7c347b94fdb0ebc94dd0b4fed97d1f,,26060141279,249250162086,11.5,1735857004829836330,1735884272072688682,11.5,Gold Rings (956552),1000
,Ring,Pawnable 18K Saudi Gold Spiral Ring,0.42 - 0.52,9000,5850,,SK,8,15510241237,133205329355,d048e8610f74602c1e97a98089eb499f,,41881319660,345994121200,8,1735852914039358506,1735852947144279082,8,Gold Rings (956552),5
,Ring,Pawnable 18K Saudi Gold Spiral Ring,0.42 - 0.52,9000,5850,,SK,7,15510241237,133205329354,fe096e774b1ce90ad7224554939e0bd6,,41881319660,345994121199,7,1735852914039358506,1735852947144213546,7,Gold Rings (956552),5
,Ring,Pawnable 18K Saudi Gold Spiral Ring,0.42 - 0.52,9000,5850,,SK,6,15510241237,133205329353,796d6dde123476abe2fc91cf033f53aa,,41881319660,345994121198,6,1735852914039358506,1735852947144148010,6,Gold Rings (956552),5
,Ring,Pawnable 18K Saudi Gold Spiral Ring,0.42 - 0.52,9000,5850,,SK,5,15510241237,133205329352,6f26d310bb22a121cb5e44bcd1f1f0ad,,41881319660,345994121197,5,1735852914039358506,1735852947144082474,5,Gold Rings (956552),5
,Ring,Pawnable 18K Gold Money Ring,0.80 - 0.90,9000,10125,,668,11,15510241381,133214296460,bf93ca011aa4ab4bd5f88036db6b6748,,27009515092,79457299492,11,1735854005705540650,1735854014552966186,11,Gold Rings (956552),1000
,Ring,Pawnable 18K Gold Money Ring,0.80 - 0.90,9000,10125,,668,10.5,15510241381,133214296459,8b08ba2b0f222ee9b89a96d31a213b79,,27009515092,79457299491,10.5,1735854005705540650,1735854014552900650,10.5,Gold Rings (956552),1000
,Ring,Pawnable 18K Gold Money Ring,0.80 - 0.90,9000,10125,,668,10,15510241381,133214296458,f44c0a379fd1fd47d8f379d858323f0d,,27009515092,79457299490,10,1735854005705540650,1735854014552835114,10,Gold Rings (956552),1000
,Ring,Pawnable 18K Gold Money Ring,0.80 - 0.90,9000,10125,,668,9.5,15510241381,133214296457,263ea0db25c902a5d679555e6df1d56c,,27009515092,79457299489,9.5,1735854005705540650,1735854014552769578,9.5,Gold Rings (956552),1000
,Ring,Pawnable 18K Gold Money Ring,0.80 - 0.90,9000,10125,,668,9,15510241381,133214296456,fd3e4ed51812fd5242a90ce72b29dba1,,27009515092,79457299488,9,1735854005705540650,1735854014552704042,9,Gold Rings (956552),1000
,Ring,Pawnable 18K Gold Money Ring,0.80 - 0.90,9000,10125,,668,8.5,15510241381,133214296455,c25ed6cf3835a004c82841e2d1112b48,,27009515092,79457299487,8.5,1735854005705540650,1735854014552638506,8.5,Gold Rings (956552),1000
,Ring,Pawnable 18K Gold Money Ring,0.70 - 0.80,9000,9000,,668,8,15510241381,133214296454,d55fa5fb8e5eb607c5795dc93370b66c,,27009515092,79457299486,8,1735854005705540650,1735854014552572970,8,Gold Rings (956552),1000
,Ring,Pawnable 18K Gold Money Ring,0.70 - 0.80,9000,9000,,668,7.5,15510241381,133214296453,7b01556a162117b05a47dbe6ec34602b,,27009515092,79457299485,7.5,1735854005705540650,1735854014552507434,7.5,Gold Rings (956552),1000
,Ring,Pawnable 18K Gold Money Ring,0.70 - 0.80,9000,9000,,668,7,15510241381,133214296452,f24aaf53da39c8b2636929b784fbd0c3,,27009515092,79807659993,7,1735854005705540650,1735853986003649578,7,Gold Rings (956552),1000
,Ring,Pawnable 18K Gold Money Ring,0.70 - 0.80,9000,9000,,668,6.5,15510241381,133214296451,0935962ad106cac0b9c65f9ad3097175,,27009515092,79807659992,6.5,1735854005705540650,1735853986003584042,6.5,Gold Rings (956552),1000
,Ring,Pawnable 18K Gold Money Ring,0.70 - 0.80,9000,9000,,668,6,15510241381,133214296450,f21380486196508574b404fbe82619a2,,27009515092,79807659991,6,1735854005705540650,1735853986003518506,6,Gold Rings (956552),1000
,Ring,Pawnable 18K Gold Money Ring,0.60 - 0.70,9000,7875,,668,5.5,15510241381,133214296449,9c7f3355ef83a0cc945c5431291ebbbd,,27009515092,79807659990,5.5,1735854005705540650,1735853986003452970,5.5,Gold Rings (956552),1000
,Ring,Pawnable 18K Gold Money Ring,0.60 - 0.70,9000,7875,,668,5,15510241381,133214296448,8e9887c497928acef137b28ffecb00d9,,27009515092,79807659989,5,1735854005705540650,1735853986003387434,5,Gold Rings (956552),1000
,Ring,Pawnable 18K Gold Money Ring,0.60 - 0.70,9000,7875,,668,4.5,15510241381,133214296447,21754db32a8e6e3adb4d06f6daff157c,,27009515092,79807659988,4.5,1735854005705540650,1735853986003321898,4.5,Gold Rings (956552),1000
,Ring,Pawnable 18K Gold Money Ring,0.60 - 0.70,9000,7875,,668,4,15510241381,133214296446,3ffcc16a7e1485e50d5a843a3c7e64cf,,27009515092,79807659987,4,1735854005705540650,1735853986003256362,4,Gold Rings (956552),1000
,Ring,Pawnable 18K Gold Money Ring,0.60 - 0.70,9000,7875,,668,3.5,15510241381,133214296445,5bf15a8f15d91fac71b2704ad7b427c0,,27009515092,79807659986,3.5,1735854005705540650,1735853986003190826,3.5,Gold Rings (956552),1000
,Ring,Pawnable 18K Gold Money Ring,0.80 - 0.90,9000,10125,,668,11.5,15510241381,133218928798,62ff09ff8713a1061b015d005d88227f,,27009515092,287664490846,11.5,1735854005705540650,1735884073550185514,11.5,Gold Rings (956552),1000
,Ring,Pawnable 18K Gold Thin Inspired Ring,0.35 - 0.40,9000,4500,,668,4.5,15510262758,133214480876,f4142d84277674d7c34ef968a7740cc7,,43072581305,243984512625,4.5,1735856765589161002,1735856580975625258,4.5,Gold Rings (956552),1000
,Ring,Pawnable 18K Gold Thin Inspired Ring,0.35 - 0.40,9000,4500,,668,5,15510262758,133214480877,49b64f95247d0b5ba063f3d56df578ac,,43072581305,243984512626,5,1735856765589161002,1735856580975690794,5,Gold Rings (956552),1000
,Ring,Pawnable 18K Gold Thin Inspired Ring,0.40 - 0.45,9000,5062,,668,5.5,15510262758,133214480878,e71d0195f65e2f1f0b3611260732d1c9,,43072581305,243984512627,5.5,1735856765589161002,1735856580975756330,5.5,Gold Rings (956552),1000
,Ring,Pawnable 18K Gold Thin Inspired Ring,0.40 - 0.45,9000,5062,,668,6,15510262758,133214480879,c71a881567a7ed95ceaac182eadde6ef,,43072581305,243984512628,6,1735856765589161002,1735856580975821866,6,Gold Rings (956552),1000
,Ring,Pawnable 18K Gold Thin Inspired Ring,0.35 - 0.40,9000,4500,,668,3.5,15510262758,133214480874,f7d980f2c702abf7b0cdebba60dc431e,,43072581305,355995008750,3.5,1735856765589161002,1735856580975494186,3.5,Gold Rings (956552),1000
,Ring,Pawnable 18K Gold Thin Inspired Ring,0.35 - 0.40,9000,4500,,668,4,15510262758,133214480875,d4dba99c8abbb9645ff07d9837b9cf81,,43072581305,243984512624,4,1735856765589161002,1735856580975559722,4,Gold Rings (956552),1000
,Ring,Pawnable 18K Gold Thin Inspired Ring,0.50 - 0.55,9000,6187,,668,10.5,15510262758,133214480888,dfb0259a3413cfc43c64825fdd5cf7d0,,43072581305,243984512637,10.5,1735856765589161002,1735856580976411690,10.5,Gold Rings (956552),1000
,Ring,Pawnable 18K Gold Thin Inspired Ring,0.50 - 0.55,9000,6187,,668,11,15510262758,133214480889,bbd9b3ae8e8093902c7e0cb8f16852dd,,43072581305,243984512638,11,1735856765589161002,1735856580976477226,11,Gold Rings (956552),1000
,Ring,Pawnable 18K Gold Thin Inspired Ring,0.45 - 0.50,9000,5625,,668,8.5,15510262758,133214480884,077e6c77123342a499a58b50e7072917,,43072581305,243984512633,8.5,1735856765589161002,1735856580976149546,8.5,Gold Rings (956552),1000
,Ring,Pawnable 18K Gold Thin Inspired Ring,0.45 - 0.50,9000,5625,,668,9,15510262758,133214480885,4b1fa6ba31f94a0188e532de4b4bf6d2,,43072581305,243984512634,9,1735856765589161002,1735856580976215082,9,Gold Rings (956552),1000
,Ring,Pawnable 18K Gold Thin Inspired Ring,0.50 - 0.55,9000,6187,,668,9.5,15510262758,133214480886,adafabd36c9a458c64fd8c2eec360653,,43072581305,243984512635,9.5,1735856765589161002,1735856580976280618,9.5,Gold Rings (956552),1000
,Ring,Pawnable 18K Gold Thin Inspired Ring,0.50 - 0.55,9000,6187,,668,10,15510262758,133214480887,21490a14628fb8cf79d9b629d4f29424,,43072581305,243984512636,10,1735856765589161002,1735856580976346154,10,Gold Rings (956552),1000
,Ring,Pawnable 18K Gold Thin Inspired Ring,0.40 - 0.45,9000,5062,,668,6.5,15510262758,133214480880,47e99135e569f2d3bdc1cb05c3d66833,,43072581305,243984512629,6.5,1735856765589161002,1735856580975887402,6.5,Gold Rings (956552),1000
,Ring,Pawnable 18K Gold Thin Inspired Ring,0.50 - 0.55,9000,6187,,668,11.5,15510262758,133218898772,12fab4a3723d91af6c61ad7a9a29ff83,,43072581305,272664477151,11.5,1735856765589161002,1735883843154969642,11.5,Gold Rings (956552),1000
,Ring,Pawnable 18K Gold Thin Inspired Ring,0.40 - 0.45,9000,5062,,668,7,15510262758,133214480881,af9b6ac0ed51f8bcdb99a8a7a3c38699,,43072581305,243984512630,7,1735856765589161002,1735856580975952938,7,Gold Rings (956552),999
,Ring,Pawnable 18K Gold Thin Inspired Ring,0.45 - 0.50,9000,5625,,668,7.5,15510262758,133214480882,d39535967eb4831dc47bf0d9caa6cfc2,,43072581305,243984512631,7.5,1735856765589161002,1735856580976018474,7.5,Gold Rings (956552),1000
,Ring,Pawnable 18K Gold Thin Inspired Ring,0.45 - 0.50,9000,5625,,668,8,15510262758,133214480883,2f081975441667e55e9a4fe28334af05,,43072581305,243984512632,8,1735856765589161002,1735856580976084010,8,Gold Rings (956552),1000
,Ring,Pawnable 18K Gold Thin Hollow Heart Ring,0.20 - 0.30,9000,3375,,668,8,15510268604,133205655379,dcd739695f73f7386e88c34ba5575d65,,40372572972,281836796864,8,1735855899037107242,1735856091843429418,8,Gold Rings (956552),1000
,Ring,Pawnable 18K Gold Thin Hollow Heart Ring,0.20 - 0.30,9000,3375,,668,7.5,15510268604,133205655378,d55e56b3af5c8a5d3347f8b5a5a541f6,,40372572972,281836796863,7.5,1735855899037107242,1735856091843363882,7.5,Gold Rings (956552),1000
,Ring,Pawnable 18K Gold Thin Hollow Heart Ring,0.25 - 0.35,9000,3937,,668,11.5,15510268604,133219030471,01db58f13c63fb5e3be2d3da09a60df5,,40372572972,396002657010,11.5,1735855899037107242,1735884516174890026,11.5,Gold Rings (956552),1000
,Ring,Pawnable 18K Gold Thin Hollow Heart Ring,0.15 - 0.25,9000,2812,,668,7,15510268604,133205655377,bfb5876a7c96313f9429afb02bcf1633,,40372572972,281836796862,7,1735855899037107242,1735856091843298346,7,Gold Rings (956552),999
,Ring,Pawnable 18K Gold Thin Hollow Heart Ring,0.15 - 0.25,9000,2812,,668,6.5,15510268604,133205655376,add589db7ae5a2004add23ce0b235be1,,40372572972,159303445264,6.5,1735855899037107242,1735856091843232810,6.5,Gold Rings (956552),1000
